Nose And Shoulder Angle,Eye Angle,Label
66.880332498,82.960423211,0
67.024924878,82.324547511,0
67.569615659,80.278410541,0
67.618878654,79.806167351,0
67.417496869,79.18087996,0
67.29835414,78.943766715,0
67.313453737,80.08731653,0
67.369435655,80.803587295,0
67.420338631,81.326730838,0
66.556675097,85.605548432,0
66.079820684,87.987168062,0
66.055721331,88.970864032,0
66.013695093,89.417755759,0
66.663612893,87.977387635,0
67.013381183,87.114572921,0
67.525227845,86.954459567,0
67.866842108,86.645195333,0
68.859792489,84.119879079,0
69.184990799,83.095255851,0
68.966914795,84.518632918,0
68.758111025,85.461761125,0
70.117054015,83.30215102,0
70.905062526,82.258261513,0
71.18818384,80.532111948,0
71.280599837,79.606134531,0
73.580629193,76.947831314,0
74.974281273,72.178665443,0
74.779354595,71.199813024,0
75.021978998,71.377393609,0
74.920367407,71.255801993,0
76.727509116,68.887965375,0
77.676744756,67.530253651,0
77.760710002,67.653693374,0
77.799679631,67.683322821,0
78.242470073,67.087702747,0
78.49407154,66.811904485,0
78.330649076,67.323345386,0
78.244602061,67.363196543,0
78.196056464,66.886093,0
78.109243612,66.806640338,0
78.199054722,67.278436061,0
78.217061695,67.327772429,0
78.545825333,66.509979124,0
78.735979463,66.168067965,0
78.911762313,66.035127277,0
78.489939647,66.912248298,0
78.055446653,67.614810254,0
77.79353269,66.831280281,0
77.625586973,66.849604849,0
77.470253001,66.924848537,0
77.312998688,66.98735953,0
77.124069754,67.258688652,0
77.005484729,67.569263977,0
78.291997234,66.090845482,0
79.001795318,65.25592191,0
79.544878486,65.293652946,0
79.903371572,64.873890428,0
81.684428895,63.349267346,0
82.667833588,62.460965325,0
82.759517168,62.450311379,0
83.449457914,62.393341297,0
84.100946983,63.750087874,0
84.108204962,64.390812283,0
84.027541137,64.980287131,0
80.69606268,65.71691449,0
78.756813469,66.144887167,0
76.871080376,66.376987426,0
75.587324017,66.517158382,0
75.676373533,66.821533165,0
75.737312594,67.101904895,0
76.189257697,66.187684093,0
76.682058527,65.52203473,0
76.851270134,65.757898439,0
76.82781196,65.75052224,0
76.556045931,65.526367677,0
76.360390441,64.730626228,0
76.455302764,63.592330858,0
76.512287558,62.827109141,0
76.497958517,63.21494486,0
76.253131744,64.089134994,0
75.994204082,64.695051362,0
75.938502035,65.132648179,0
75.914707236,65.387184253,0
76.057847486,65.544123804,0
76.259944774,65.663346135,0
76.166072711,65.954208416,0
76.142327311,66.275125786,0
76.079799453,66.0976983,0
76.100278976,65.99254803,0
76.332216376,65.980100701,0
76.345077634,65.737615132,0
76.55579894,66.436887584,0
76.676283684,66.886735089,0
76.608038664,67.074644623,0
76.539886542,66.922491329,0
76.670875915,67.408366896,0
76.752462081,67.594686288,0
76.756827996,67.744689242,0
76.764237822,67.413725805,0
76.918564788,67.394841099,0
77.481445715,68.852895953,0
77.745331892,69.287754595,0
77.715000436,69.368077539,0
77.69140621,69.433372273,0
76.959364678,70.144478553,0
76.343368227,70.707774242,0
76.26797667,72.190070033,0
76.05261291,73.209558728,0
75.992821158,73.480079827,0
76.006996691,72.133979539,0
76.11966867,71.52917093,0
78.569855265,67.803285418,0
78.929818846,67.921722366,0
80.797570263,65.528548641,0
81.260959954,64.68874606,0
82.61187701,63.542750822,0
84.236950962,61.392482844,0
84.605774408,62.174959493,0
84.52926656,60.207644401,0
80.399808286,61.134326672,0
76.146790027,64.029402308,0
76.926027633,64.187063374,0
78.902100345,65.928108868,0
83.269718447,60.492472649,0
86.223863764,57.222051285,0
87.249414907,56.961500539,0
88.171568705,55.539020135,0
90.3869256,55.127004225,0
90.038050659,54.5503242,0
90.117844395,54.477207336,0
90.578279369,54.725938932,0
91.191653787,54.3169421,0
90.899811903,55.058733061,0
87.392268672,57.108542467,0
87.369495343,58.081448696,0
86.98301871,56.701790069,0
86.715651115,55.425011724,0
85.064514455,53.180472438,0
82.38345768,53.039036434,0
79.805224614,55.855620912,0
78.991982469,54.094689921,0
77.781206724,51.917740725,0
79.109789589,52.882866394,0
79.665947124,55.345602087,0
78.943529729,57.335654893,0
76.412105387,59.615493987,0
75.609064069,60.559362617,0
75.647201457,59.834921371,0
78.19758197,58.006325129,0
79.261829735,58.539636768,0
80.059744009,56.512685255,0
79.939406277,55.009420862,0
80.157859498,54.747493072,0
82.721163959,52.64942938,0
83.668156923,52.856442138,0
85.179234069,52.436457037,0
88.355535613,51.993186552,0
86.837490527,51.089305661,0
85.309222081,49.471247131,0
84.660580694,49.144283923,0
84.595775214,49.778667142,0
84.905727558,49.872602028,0
85.620616958,53.38918265,0
86.137350798,55.612324338,0
86.24266212,56.356196492,0
84.544934199,60.915673776,0
85.042538708,61.189555173,0
84.448462855,59.059856934,0
83.943648013,58.585334309,0
82.445843692,56.968732298,0
78.968017547,60.476003994,0
77.86226515,62.441414872,0
78.225231057,61.369114895,0
78.182301842,60.881762342,0
79.810747326,61.565509395,0
80.200572844,61.374106321,0
80.285428533,60.655018029,0
80.951532638,60.020575417,0
80.826787519,58.374333698,0
82.455847584,60.42772219,0
83.439697675,63.097118722,0
85.586292708,61.925157232,0
86.587257882,61.604586729,0
87.104149665,61.383859235,0
86.794643069,61.543719993,0
86.646815896,61.534879294,0
86.314112985,62.046548753,0
85.94466172,61.083174189,0
86.221623021,62.980895781,0
86.230332106,61.617351987,0
86.106240138,61.502195618,0
85.83131176,61.545768321,0
85.487162057,62.363483316,0
85.626460033,61.866958889,0
85.679092382,61.916162979,0
85.610639815,61.804133241,0
86.609218596,61.682755083,0
88.120988704,61.602519922,0
88.424043892,60.742314202,0
88.431194274,60.272337926,0
88.617350418,60.361838019,0
88.269055102,61.092091376,0
88.898919771,62.864332827,0
88.170037844,63.925459208,0
88.447499991,63.831740413,0
87.697680784,64.307890322,0
87.533145773,63.960988048,0
87.42318687,63.678123818,0
87.540702401,63.47007481,0
86.540957912,63.564434754,0
86.46680235,62.950670381,0
87.447911043,63.563235174,0
88.252538144,63.051519358,0
88.130200336,62.701922716,0
88.029350496,62.523539212,0
87.179016903,62.58087102,0
87.219771471,62.337300771,0
87.510044792,62.421647735,0
87.589800405,62.215390882,0
86.974982154,62.010386803,0
86.450845619,61.974964695,0
84.791892158,61.997638043,0
83.429636129,59.260445998,0
83.344212785,59.866402441,0
82.597056092,60.453547192,0
82.566140426,60.779394578,0
82.468298291,61.199694971,0
83.217748729,60.818869041,0
85.086478035,61.962139577,0
85.377903483,62.546110788,0
85.554065165,62.157949744,0
85.365182415,61.142108751,0
85.595069925,60.869212361,0
85.604572532,61.159467726,0
85.38033053,60.967752216,0
85.53591888,61.771769009,0
86.393187351,60.714916926,0
86.992494445,60.996886791,0
86.886853962,60.98060428,0
86.546917607,61.012715836,0
87.577578285,60.893957543,0
87.574061847,60.043001844,0
86.612882555,60.162444332,0
86.568682147,60.185797226,0
86.377407466,60.262875674,0
85.732767043,60.05774303,0
84.933042864,57.953394641,0
84.717711929,57.106022723,0
84.423788806,58.023694287,0
86.009165526,61.44362328,0
83.184475974,63.056365315,0
84.099330551,64.760596056,0
83.140545455,61.642168508,0
82.50450871,56.056955005,0
82.545096792,56.760527448,0
82.490124209,59.169550744,0
82.773202276,60.215375753,0
83.410473113,62.637898172,0
85.095116047,60.136360338,0
85.761884138,58.694892959,0
86.340595455,58.122524095,0
87.456983702,56.95172092,0
87.666042155,56.215001355,0
87.596733519,56.163811228,0
85.973971981,55.495043772,0
85.970432593,55.522825747,0
84.005357175,56.358921888,0
