Nose And Shoulder Angle,Eye Angle,Label
62.692118554,96.298172094,0
62.412079743,97.489120857,0
61.088922341,101.94277774,0
60.019490889,105.75341884,0
59.970442392,106.23837111,0
59.928956907,106.45459181,0
59.753544884,106.07005651,0
59.645380884,105.7781427,0
59.991920247,104.39186557,0
60.377099113,103.02756663,0
60.380371964,103.07837688,0
60.370017706,103.39016379,0
60.413168047,103.25626153,0
61.437283928,100.80207109,0
61.856831491,99.962896065,0
61.520527823,98.669574181,0
60.828920198,98.87326165,0
61.377835011,97.254492869,0
61.752830085,96.311483813,0
63.316604772,91.040112999,0
64.187276884,88.550903148,0
63.984069154,87.578071858,0
63.883074819,87.081748037,0
62.82508385,82.997364748,0
62.308201382,82.306495014,0
63.526762025,83.629313706,0
63.965805545,86.086011634,0
64.960854341,84.312242159,0
65.517923518,84.086053637,0
66.263386657,83.609457069,0
66.591949543,83.779319748,0
66.558580256,83.828210651,0
66.537562635,83.942699442,0
68.124681969,80.57223154,0
69.280788011,78.21225077,0
69.943207456,79.176926665,0
70.059478266,76.540612904,0
70.329711826,78.16403444,0
70.388916846,77.809136028,0
69.78900822,77.14370175,0
70.395672364,79.158985456,0
69.845873722,82.300308543,0
69.753708986,80.89295885,0
69.748391015,80.222682078,0
70.148824512,81.202801742,0
70.699401215,81.927863951,0
69.527898405,81.59732131,0
68.798503418,81.333527219,0
68.224420684,78.810510059,0
67.830165998,77.257337869,0
67.332052253,72.596994766,0
67.16513256,70.51492578,0
68.067978336,69.583040074,0
68.113154328,70.206630245,0
68.154487353,70.820283128,0
68.04609439,69.912318134,0
68.016322075,69.655210518,0
68.036686707,68.322445637,0
68.107172659,67.509647362,0
68.363385172,66.758289996,0
68.565070653,66.256406631,0
68.029799488,67.490735017,0
67.816498917,68.166586422,0
67.882157087,68.798855205,0
67.960198529,69.35822262,0
69.858763387,67.590984336,0
70.898325097,66.994505566,0
71.014639367,66.428260779,0
71.133390247,66.074833516,0
70.573436865,63.939126604,0
71.130652674,68.698169723,0
71.359991381,71.623614864,0
70.646218988,73.419989628,0
70.302595652,74.520577378,0
69.860750824,74.541103714,0
69.638362973,74.612930377,0
69.096127396,72.917169417,0
68.817034788,71.979229423,0
73.678237687,69.077038554,0
75.993374465,68.519449054,0
77.1896558,67.421967679,0
78.040286638,66.70641947,0
77.900841298,66.86261251,0
77.850792912,66.916612591,0
75.649937607,60.753669784,0
74.426534733,57.736897677,0
76.487789535,59.056009218,0
75.900522182,61.201432147,0
75.561528615,62.649480335,0
75.300085041,64.003082269,0
75.229371158,64.805220554,0
76.870934597,67.001052184,0
77.895300528,68.373366487,0
77.813734055,68.84270627,0
77.814113943,69.43052519,0
77.800724659,69.523985195,0
78.123908409,69.504698555,0
79.0588476,72.550870348,0
79.560613658,73.196459134,0
79.565309447,69.748439145,0
79.300156666,68.46664964,0
74.418151741,67.500017131,0
72.039106294,65.743080681,0
69.845228673,63.3265373,0
68.7948088,62.681725649,0
68.600253515,60.722286621,0
68.629289189,60.756661507,0
68.791923934,60.71324536,0
68.383000937,60.254428036,0
69.930631811,58.926874032,0
71.15760331,58.519366574,0
72.090633164,57.736991222,0
72.396446164,57.703363632,0
72.501091556,58.448729006,0
73.065218554,61.040933069,0
71.924755081,60.413037524,0
71.798065705,62.619583476,0
70.871469076,63.481990276,0
70.256366152,64.907696282,0
70.666894191,65.246990522,0
71.80484204,63.771596904,0
72.169641925,64.054146271,0
72.134887422,64.206999902,0
72.447184067,66.963419343,0
72.374255937,67.187007447,0
72.250680257,66.885832366,0
72.314466779,67.07335305,0
72.26005635,70.515999677,0
72.007505448,70.532401815,0
72.393476417,70.973484832,0
73.42209612,71.209685645,0
73.983208503,74.481548062,0
72.820755375,74.796083999,0
72.145685352,72.669485902,0
72.046188421,71.46903813,0
71.663448892,71.58160425,0
72.129922493,71.730125874,0
72.92701275,73.095252597,0
73.785397971,74.821291427,0
74.102852782,73.942380182,0
75.310878599,73.419310983,0
75.914516184,72.134980913,0
75.993725748,72.257117604,0
75.873124174,71.241828278,0
74.803074426,73.329276298,0
74.785742911,75.107652483,0
74.531007574,76.804607741,0
74.158538479,78.095288753,0
74.458934477,79.134656923,0
74.14424525,79.572381648,0
73.696108568,80.073979729,0
72.795928101,75.439874224,0
73.394289787,73.726386128,0
73.315537092,73.545907322,0
74.376211566,70.9653733,0
74.697590745,69.200099105,0
74.979274713,68.114561175,0
72.712347222,69.001763532,0
72.859424924,68.744436872,0
71.629204803,67.864738904,0
71.144716359,66.303963116,0
71.622096789,65.781393829,0
73.229744587,66.884292978,0
74.108424675,67.054949453,0
76.09971048,65.915944275,0
77.156004505,64.137693009,0
77.740924897,64.33803927,0
79.929028848,61.946470981,0
79.956393255,62.878670833,0
80.372770012,62.525671814,0
80.151677832,63.215998415,0
81.2428379,62.459400299,0
83.131803616,60.843205716,0
85.227554923,60.257730036,0
85.382986733,60.855439227,0
86.624349641,60.878305579,0
88.29114989,60.373703309,0
88.192867269,59.698272244,0
87.84585934,59.376606634,0
87.146930825,59.546849191,0
87.309779696,60.292793044,0
87.024196801,61.426173657,0
86.999372251,61.380781003,0
87.418922493,60.669951539,0
87.332610988,60.323479184,0
86.925732384,60.233163705,0
86.151115228,59.68403441,0
86.276851887,59.673049269,0
86.520982567,60.158715774,0
86.875449233,59.344916005,0
86.527580962,58.771840954,0
86.703697382,58.240439882,0
86.205812715,57.620532284,0
86.014890409,57.595737294,0
85.967099772,57.367290937,0
87.324045721,56.27606769,0
88.333994356,55.750824983,0
88.456909771,54.817608922,0
88.059598926,55.140948328,0
89.231433917,57.184050242,0
88.934001625,57.699431032,0
88.101055697,59.409221832,0
86.499670845,59.119353527,0
85.34222065,57.120016236,0
84.854414709,57.980591197,0
84.95862017,58.453504507,0
84.678445067,58.59416714,0
84.874553082,58.646360514,0
84.77327315,58.764153451,0
84.332129303,58.952912979,0
84.733327748,59.577782234,0
84.598349297,60.232275785,0
84.835789379,61.163126932,0
85.695647098,62.300669236,0
86.0846073,63.368391467,0
86.414486193,64.024191332,0
83.984895074,64.73432932,0
84.127566294,62.731506839,0
84.227627725,61.621128786,0
83.95414363,61.475164467,0
84.314337016,60.627210862,0
82.498900024,61.698348397,0
81.915917085,63.197953065,0
81.793031816,64.403877883,0
80.886425575,66.21635041,0
80.302128854,69.132228145,0
78.008682951,71.481642209,0
78.50811243,73.649594739,0
75.597738665,77.630368083,0
74.925266079,77.719543035,0
74.897012377,78.441774524,0
74.413915355,80.182935498,0
73.496942762,81.397878514,0
73.990522505,81.578540374,0
74.164314075,81.162451553,0
74.92034783,80.066888494,0
75.425409671,79.337281133,0
75.432715037,79.216310091,0
74.43370731,81.734200607,0
74.438768604,81.35455661,0
74.540997663,80.443347059,0
73.592683415,78.79921653,0
73.614791231,79.005470585,0
75.054005754,76.61533539,0
75.075787893,77.406306026,0
74.694008271,73.392627158,0
74.736642111,71.515681278,0
74.360272363,69.056617855,0
76.757314051,68.586978401,0
77.751079415,67.77881703,0
78.747985176,67.146530701,0
79.222738433,67.256077608,0
79.527160611,66.760372807,0
79.757144016,66.540120717,0
80.143280405,65.839799601,0
80.025280772,64.070769562,0
79.360411723,64.25703149,0
79.33073813,63.926764449,0
79.233692827,60.979613931,0
78.924599871,56.902104385,0
79.490995653,56.671067193,0
79.344708708,56.043067823,0
78.925336412,56.654715011,0
78.919930711,56.917467799,0
77.134124634,59.691780449,0
77.479903666,64.554976548,0
74.758124789,67.09843101,0
73.755397124,68.340282484,0
71.446332043,68.63012088,0
70.964125348,65.702865359,0
70.687519695,64.537856986,0
71.248237874,63.583003515,0
71.209822285,63.754448489,0
71.298800588,64.661247751,0
71.422666945,65.655610533,0
71.261700411,65.622488922,0
70.773782467,61.144290192,0
71.788405553,63.703958749,0
71.584557792,63.777258763,0
71.657022621,65.536807755,0
71.618586692,65.34927269,0
72.335294735,64.942381138,0
72.387430947,64.783503975,0
72.055723152,65.286885147,0
71.52148289,65.450455606,0
71.379226983,64.773470994,0
70.683294216,60.902494033,0
70.833349059,61.176662125,0
71.050872249,63.362215855,0
72.131372564,62.488408135,0
74.518318505,62.19690423,0
73.574843703,62.721358237,0
74.52485562,64.751026473,0
74.732248075,65.308933753,0
74.961191782,64.928821697,0
75.305914347,64.60293904,0
76.250981656,64.958734743,0
78.309477615,63.773379851,0
78.88237203,64.118692796,0
84.0628595,80.934768213,1
83.866134661,81.096182821,1
83.826686192,81.208817506,1
83.874331931,81.299172249,1
83.772063966,81.298157934,1
83.481786219,81.486364494,1
83.187886266,81.17005425,1
82.954450255,81.362803201,1
82.892602775,80.894704877,1
82.635486365,81.059806037,1
82.298019324,80.817275409,1
82.230628769,80.835191981,1
83.025067658,79.194933703,1
84.237366367,77.032498918,1
84.872625158,76.64440713,1
85.340162,76.164560588,1
85.246731782,76.140751771,1
85.309446783,76.691513359,1
85.81927234,76.506777818,1
86.041203664,76.182920973,1
87.014073266,75.712550081,1
87.31767103,75.567170858,1
88.431944614,74.630958421,1
88.572859496,75.163005207,1
89.020127696,74.646795275,1
89.238131235,74.583959729,1
90.465811231,73.666327838,1
91.144382241,73.237222034,1
91.339970633,73.22790549,1
91.180288166,73.543197655,1
91.009682524,73.990700203,1
90.175031077,74.766977907,1
90.095113848,75.047939441,1
89.985203496,75.212546659,1
89.932201884,75.387629454,1
90.059495414,75.563176265,1
90.43964791,75.07837802,1
91.61410388,74.653464605,1
92.154548947,74.676392642,1
92.386294781,74.539912297,1
92.482022196,74.371427603,1
92.593631331,74.49823855,1
94.316356753,73.165807961,1
94.297909499,73.24102061,1
94.282137427,73.283742052,1
94.306490183,73.17308878,1
94.36264793,73.23019957,1
94.333943654,73.308866163,1
94.284954169,73.219511277,1
94.192073417,73.217031277,1
93.244762996,73.647256278,1
92.193580158,74.709490905,1
92.155262626,74.82062398,1
92.118043063,74.931190378,1
92.110393981,74.984438622,1
92.089413917,75.391471851,1
91.912858543,75.590873407,1
91.796093509,75.678671989,1
91.783350466,75.596417629,1
92.435951842,75.021315369,1
93.375733765,73.782408954,1
93.6998601,73.092690117,1
93.589480254,73.037460147,1
93.54050305,72.995144828,1
93.464451963,73.012520723,1
93.345949293,73.313609887,1
93.018169395,73.639938461,1
92.451470324,73.924389865,1
91.858273951,74.564994573,1
91.350780765,74.919945011,1
90.566843595,75.489036983,1
89.814375394,76.700488984,1
89.329669937,77.266526041,1
88.523596981,77.869171392,1
88.390072085,77.957337032,1
88.393668729,78.134302015,1
88.157900134,78.499779796,1
87.793398393,78.937003192,1
87.089689372,79.997082024,1
86.875875175,80.49403307,1
87.028869742,80.51287743,1
87.133871854,80.366922123,1
87.093105122,80.021381815,1
86.83022407,79.641063815,1
86.770660746,79.616276632,1
86.731156562,79.534546592,1
86.842173741,79.007103374,1
86.801514877,78.592490753,1
87.026726969,78.363049309,1
87.046119562,78.045933298,1
87.031083357,78.005454412,1
86.862377082,78.172050516,1
86.083058607,78.983495323,1
85.07936904,79.881463478,1
84.917161173,79.301900429,1
84.602691471,79.190477243,1
84.434941029,79.003170179,1
84.134970299,78.594848719,1
82.71988203,79.450389498,1
82.543034395,79.53465645,1
81.49439456,81.038019162,1
80.876839424,81.267536959,1
80.605468933,80.899815146,1
80.357466071,80.579229591,1
80.222210694,80.562971263,1
80.422891466,80.410183795,1
80.895605935,79.752663079,1
81.368745232,79.071944798,1
81.814354094,78.04575656,1
81.853467773,77.813697705,1
82.212198365,77.052465838,1
82.160358927,76.91632331,1
82.784522712,76.533428359,1
82.86490297,76.992564525,1
82.979152266,77.210752263,1
82.848508909,77.739559515,1
82.793037079,78.493423345,1
82.740443104,78.936314924,1
82.762437558,79.231125896,1
82.643660399,79.341357292,1
82.425105658,79.445506337,1
82.268997297,79.781099302,1
82.110330587,80.056570769,1
82.011978027,80.217202832,1
81.989498718,80.477108908,1
81.901657573,80.582728306,1
81.876054629,80.720260123,1
81.883643099,80.852715076,1
81.95365342,80.805923142,1
82.095545397,80.988741928,1
82.453901458,80.454840908,1
82.37084697,80.467212132,1
82.391363857,80.668501772,1
82.685574885,80.124508094,1
83.693794106,78.463241974,1
83.75065353,78.260873293,1
83.980362188,78.478826002,1
86.270487266,76.911045253,1
87.594429927,75.527196693,1
88.237061755,76.430791416,1
89.868567133,74.341261523,1
91.124196142,73.075131127,1
93.963300891,70.603881289,1
96.27164459,69.411883645,1
98.463652341,68.031436851,1
110.54627185,63.626167667,1
123.71145363,60.959447839,1
127.21607436,55.752459082,1
121.6943969,50.734311791,1
120.49677207,50.081236669,1
135.64623373,49.915132326,1
140.5632591,49.120714763,1
136.06217791,45.410972319,1
126.39518755,52.695824501,1
131.68223722,48.217999657,1
129.27174507,50.660978321,1
100.67831993,61.025674974,1
122.39938978,54.765223148,1
129.86571821,60.782903517,1
135.52719875,63.925223018,1
154.57618375,66.301489201,1
149.79806804,66.033534372,1
160.59988114,69.761230671,1
168.95684528,65.269334694,1
164.79357744,68.286304844,1
179.99565917,61.443951618,1
177.20485257,64.85143367,1
173.80388161,67.075974172,1
175.01658895,66.149052918,1
173.93176665,68.719627052,1
173.86720986,70.17501641,1
175.88980309,69.721316076,1
176.10364554,61.191934088,1
179.68593775,66.283216595,1
178.14575633,65.371230761,1
117.39899251,51.227811383,1
136.00338682,51.248304141,1
143.60500639,50.832376564,1
148.9333584,51.162219307,1
112.21613597,51.74860918,1
77.563166449,45.722585565,1
99.924266686,45.833375631,1
156.63315672,57.821190173,1
164.27888322,60.426830395,1
170.19501601,64.799345877,1
171.4381949,65.502444612,1
175.62467792,66.64143604,1
175.34516312,67.817715278,1
176.26457858,65.889693122,1
175.98868159,68.441489533,1
158.50085444,62.016727456,1
152.82081663,60.139779508,1
151.97799256,59.022580248,1
157.24327579,60.81843167,1
164.27432095,69.895664702,1
166.66182101,73.496078511,1
179.02950779,71.669899157,1
176.03448111,71.405214587,1
177.06863474,70.744037324,1
176.81411568,72.065089934,1
176.65519404,69.989960948,1
171.32829212,68.107134692,1
166.15218961,66.27451048,1
164.96527084,64.790349566,1
164.69365076,63.951276914,1
165.34864226,62.145956599,1
165.93734115,57.658055311,1
178.82062502,54.070150788,1
171.26171113,52.846505942,1
170.72604294,49.10047483,1
167.70609172,49.353334915,1
160.09091401,49.808242633,1
163.79410816,50.082278483,1
159.81267869,50.557596015,1
163.37457001,51.739864954,1
162.06282471,51.404449496,1
160.49692993,52.330428129,1
161.40909616,52.979779092,1
161.47890018,54.184941755,1
161.66209531,55.454156538,1
161.83108483,56.149671913,1
161.8409865,56.213866518,1
162.77433325,56.127192532,1
165.22429797,55.567324142,1
164.95829022,55.486906818,1
165.22568129,55.55741251,1
164.96578026,55.710747514,1
165.07860697,55.805516388,1
167.86687284,54.777330044,1
166.04755021,55.887902202,1
165.11383976,56.240519947,1
164.56397345,56.482601664,1
163.52950827,56.956293988,1
163.11512031,56.925032704,1
162.97723782,56.53224526,1
161.50422537,55.514335582,1
160.67673626,55.235203212,1
156.23596978,57.551375153,1
154.77422345,57.375353926,1
150.88438499,56.867678297,1
150.33008328,57.295859121,1
147.12041807,58.576297892,1
143.82499605,58.797459289,1
140.19144303,59.608320996,1
133.5289772,61.01085144,1
131.37095827,61.050110493,1
125.52681457,63.173502855,1
126.63210459,62.444710786,1
125.49047134,61.70451037,1
119.92552387,62.087526083,1
118.40051811,62.269744789,1
114.59610963,64.549907371,1
113.55770224,64.376697457,1
108.82435636,65.515304777,1
107.47242594,66.041512992,1
107.20694288,65.833430024,1
106.44816575,65.527018594,1
105.33382602,66.266130962,1
102.54314307,67.667641541,1
100.71505844,68.51691866,1
100.74117807,68.618765079,1
99.752896142,69.807269864,1
99.147540257,70.316759961,1
98.444136296,70.23316932,1
98.005501906,70.570123186,1
98.32388249,69.928797042,1
97.847932524,69.614138274,1
97.156600564,69.453497866,1
96.711285127,69.958647372,1
96.718699902,69.552369759,1
96.233714741,70.008117541,1
95.827587622,70.226407026,1
93.384747032,71.628485858,1
91.319318445,71.544568453,1
91.432006457,71.773169051,1
91.827213888,72.210498404,1
91.685480549,72.79672048,1
92.013061729,72.786681122,1
92.243017025,72.741708273,1
92.44899229,73.274542161,1
92.581218889,73.623589784,1
92.468153119,73.961580056,1
92.400332726,74.201081489,1
92.477954942,74.402326667,1
92.547065572,74.56822606,1
91.832071301,75.354906769,1
91.31949538,75.898186424,1
91.219612817,76.100812024,1
91.140352874,76.251525648,1
91.265950738,75.702467278,1
91.328791301,75.396681656,1
91.997998536,74.3013979,1
92.379051173,73.658272296,1
92.732222206,73.053141018,1
92.962000901,72.696755992,1
93.192872771,72.711058053,1
93.318252454,72.748057906,1
93.505744293,72.945861801,1
93.570357958,73.030378452,1
93.60663057,73.116168589,1
93.070602227,73.738663441,1
92.82575424,74.117024516,1
93.698990036,73.623138731,1
94.458750817,73.148871884,1
94.316722767,73.220474686,1
94.26903761,73.241234966,1
94.20607053,73.785357919,1
94.151707906,74.179973441,1
93.637212709,75.452977804,1
93.241431588,76.417482889,1
92.450647828,77.508314318,1
92.002890973,78.145334327,1
92.25492962,78.053162581,1
92.569137099,77.666662602,1
92.45090785,77.594049185,1
92.354021782,77.560137383,1
92.267747668,77.68004959,1
92.186380441,77.78361698,1
93.364897959,76.591761392,1
94.238224294,75.762801055,1
94.003509947,76.118162339,1
93.508500155,76.80321794,1
93.388653183,77.107440598,1
92.681194112,78.180513121,1
92.515666869,78.508226569,1
92.364971717,78.543435212,1
92.271772316,78.555280746,1
92.506515449,78.303615132,1
92.648888863,78.158999716,1
92.434280743,78.394294391,1
92.329912211,78.520393497,1
92.283818518,78.479463457,1
92.256144843,78.467432065,1
92.238375196,78.444095893,1
92.166817293,78.485569466,1
91.976245748,78.662544224,1
91.831061884,78.851544424,1
91.822885511,79.22812287,1
91.8783,79.501829471,1
92.536330414,78.702446637,1
93.05366314,78.153633308,1
93.204997573,78.156811981,1
93.250330985,78.21369429,1
93.575635743,77.452100605,1
93.642099055,76.91537625,1
93.651825386,76.4860432,1
94.077781196,75.910499034,1
94.27521044,75.688437299,1
94.742656373,74.780226326,1
95.097647452,74.123076924,1
96.206743965,73.116500847,1
97.092829412,72.324594981,1
97.374651822,71.835813738,1
97.605797343,71.520439097,1
97.284982623,72.005512599,1
97.058508287,72.376722088,1
96.72199942,73.103459683,1
96.45743674,73.616240841,1
96.95938192,73.761096741,1
97.001826746,73.996287586,1
97.537100177,73.572312052,1
97.919414301,73.312337095,1
98.766003551,72.290735889,1
99.813955197,71.110475623,1
100.56431565,70.286555113,1
101.0271851,69.790787864,1
101.32698304,69.477742094,1
101.83174212,69.149977893,1
101.88504032,69.145211958,1
102.4586359,68.264839896,1
102.79350173,67.552955939,1
52.770655977,130.20335198,0
52.720680285,129.95990457,0
51.848442253,133.39551961,0
51.288332149,136.57309771,0
50.684722156,141.31109037,0
50.474592842,142.99572647,0
50.339708581,142.59673092,0
50.276189356,142.51170733,0
50.266508873,142.22019845,0
50.2728217,142.06605526,0
50.11291465,143.46945064,0
50.026634581,144.26128139,0
49.794005597,144.87324918,0
49.722887467,144.78188779,0
49.63270232,145.67599846,0
49.562908316,146.33408006,0
49.711067454,145.59852029,0
49.84464565,144.93804156,0
50.288727518,142.90509436,0
50.248364707,143.16980535,0
50.207508062,143.50427361,0
50.197649164,143.44171705,0
50.193019219,143.35771035,0
50.178389773,143.45604753,0
50.164058456,143.53739549,0
50.075484053,143.50418957,0
50.00092325,143.57440591,0
50.013187819,143.79435811,0
50.021133697,143.99841226,0
49.915112459,144.49758893,0
49.823938572,144.84164193,0
49.809733009,144.70614366,0
50.030283803,142.9851096,0
50.019678824,142.8827621,0
50.180963371,141.35816557,0
50.159500912,141.53806742,0
50.116378075,141.54073563,0
50.152142788,141.29184586,0
50.1362776,141.27556031,0
50.128735441,141.53965701,0
50.130094459,141.87667557,0
50.196431093,141.5908855,0
50.149034682,142.85481251,0
50.359308672,143.58596785,0
50.338040788,143.96944228,0
50.419521204,143.83107371,0
50.423627824,144.98776609,0
50.54318815,146.0059887,0
50.591798849,145.80232931,0
50.712884826,146.12468259,0
50.778316157,145.85967532,0
50.792713453,145.97193673,0
50.765688978,146.11044981,0
50.73353622,146.07940303,0
50.747488773,145.836401,0
50.710214629,144.84888024,0
50.55687347,145.6105068,0
50.582549452,145.37680288,0
50.746086623,143.91072597,0
50.793608818,143.55040083,0
50.800598353,142.86608827,0
50.82156779,142.61005085,0
50.868380655,142.86277254,0
50.733871454,144.20954113,0
50.759044884,142.58677482,0
52.170790399,130.90533686,0
52.537506686,127.65876419,0
52.914779857,124.63338945,0
53.62219155,119.67632283,0
54.83272574,111.24417131,0
56.056114661,108.49014919,0
57.443256875,107.32752211,0
60.577753743,98.94114526,0
61.862190655,98.384139468,0
62.137309656,98.879482325,0
61.34525133,101.9089856,0
62.304547218,98.061992233,0
64.015967815,90.97297812,0
63.315190634,92.762011701,0
62.879810006,93.071737162,0
62.545077852,93.655196244,0
61.736285272,95.606225219,0
61.120920856,96.872109603,0
60.73049611,98.135027301,0
60.717230159,97.156864368,0
60.641528684,97.627073487,0
61.018443142,96.675387104,0
61.240663328,96.479989085,0
61.588573408,95.813807791,0
61.605120764,96.795621781,0
61.272148105,96.974483152,0
61.276979135,96.989823441,0
61.375052084,97.758962145,0
61.848912101,96.272566517,0
62.17962451,95.532638477,0
62.34281151,95.51609289,0
62.462825127,95.520430032,0
62.630421269,95.459420225,0
62.770817607,95.632139967,0
62.432913652,97.23740854,0
61.25013264,101.84408058,0
61.157704221,102.27171482,0
61.343021821,102.68442095,0
61.638606369,101.4027908,0
62.021009345,100.26969836,0
62.008779252,100.31907443,0
62.359173383,99.231362953,0
63.047311287,97.306416428,0
63.634105955,95.819686875,0
63.710056755,95.883443186,0
63.934792279,95.672844476,0
64.400431102,93.690931267,0
65.058621374,92.191143148,0
64.188120117,95.741381982,0
61.737861427,106.12522209,0
61.682146112,106.13571049,0
61.667763285,106.40353466,0
60.93802001,110.39248948,0
59.30878048,118.41606927,0
58.162296917,122.95400161,0
58.046944959,123.00611315,0
58.169952142,120.01130426,0
57.687406064,117.3686183,0
57.639677209,116.1753156,0
57.586167294,115.28097654,0
57.438219902,115.10095722,0
57.126517566,116.23883397,0
57.104789474,115.68698756,0
57.125717066,114.82004861,0
57.143344761,114.16589693,0
57.130957991,112.67483919,0
57.376491094,111.43927776,0
57.43971934,112.08367039,0
57.692810262,112.53311049,0
58.586764063,108.93805654,0
58.834148438,108.68601878,0
58.509818011,111.15410483,0
61.028819276,100.25846536,0
62.025810482,97.178105243,0
62.245779119,97.395343122,0
61.909319378,99.744220435,0
61.802902814,101.25843236,0
62.61229945,99.86553689,0
62.845403718,99.992584921,0
63.075114621,99.590316767,0
63.538451927,100.3442729,0
64.434761637,99.035189295,0
64.550064404,99.316315768,0
65.02890492,97.840075926,0
64.902699178,98.303923109,0
64.891430776,98.687254097,0
64.610718924,99.078945593,0
64.428118229,98.645897929,0
64.356379274,98.506213837,0
64.408216857,98.334825106,0
64.625739275,98.031408933,0
64.563754792,97.988662234,0
64.552800768,97.837717954,0
64.239143842,99.233280959,0
64.123963083,99.690382612,0
63.731724445,101.27487711,0
63.45366666,102.04315434,0
63.500106734,102.02629556,0
63.251825155,101.9900313,0
63.202577269,101.84954763,0
62.973579817,102.78705751,0
62.356283468,104.93356106,0
63.171988167,101.5300637,0
64.122368864,98.465938778,0
63.437642113,99.180511838,0
62.426420701,103.4459919,0
61.240611588,109.82589083,0
60.967371226,110.40235023,0
60.353457485,113.11358673,0
60.397175291,112.75317286,0
60.418929389,111.9605001,0
59.861017284,115.14081478,0
59.563865543,115.34971602,0
59.40703592,115.73007601,0
59.324167776,116.27300282,0
59.25162696,116.09360393,0
59.111831568,116.25340331,0
59.124222771,116.35906918,0
59.090361787,116.59087435,0
59.073750928,116.48219823,0
58.713799976,116.82672615,0
58.734397407,115.16292105,0
59.268509925,111.39345383,0
60.12526215,107.92683863,0
59.938686121,108.77569394,0
58.674394404,113.69803832,0
58.336059529,115.63490934,0
59.194461313,111.02589111,0
61.828530817,100.15213017,0
61.909373307,102.9292982,0
61.240134743,106.14040257,0
61.190217584,106.37852873,0
62.120248364,103.15835889,0
62.330989325,102.39985571,0
63.4491214,98.44458331,0
64.198742051,96.714450134,0
65.450487526,92.958064667,0
66.077655517,91.886258667,0
66.397222964,91.336831475,0
66.30748356,91.797649675,0
66.113907996,92.03405037,0
66.132391314,91.551954197,0
66.091108356,92.035451472,0
65.992886979,92.665905697,0
65.859519151,93.277414797,0
65.594088696,93.480526459,0
64.641935352,96.586550343,0
64.064918155,98.469478732,0
63.537218539,100.41292951,0
63.604562706,99.910355016,0
61.932317849,104.5701689,0
61.976693981,104.37874907,0
60.815246498,110.28221991,0
60.880031196,109.47118662,0
60.93537863,109.1136566,0
59.209810896,115.26773965,0
58.513579383,118.97649741,0
57.33425351,125.37014689,0
57.293719677,124.44028358,0
57.370446529,123.06650284,0
57.433547934,122.10384492,0
57.523542982,120.9819026,0
57.473621541,119.20781476,0
57.451643536,118.76398028,0
57.513833809,117.56306553,0
57.472710824,117.00181298,0
57.432273518,116.82698983,0
57.437808033,115.86446465,0
