Nose And Shoulder Angle,Eye Angle,Label
150.1594912,48.571818111,0
150.19827821,48.74224418,0
150.11839012,48.847568042,0
150.04784175,48.940486562,0
147.44522175,49.241885296,0
144.52645391,49.743520457,0
143.08796503,50.433879161,0
142.03095663,50.923332855,0
141.88084386,50.924219926,0
141.83748769,50.982110528,0
142.5319945,51.733705259,0
143.00828389,52.197669449,0
143.10864785,51.962759334,0
143.12102624,51.717188884,0
140.42533775,51.278234281,0
138.83791748,50.440765465,0
137.85254918,49.935936272,0
137.88693522,49.932573244,0
137.79594957,50.40109668,0
137.34902926,50.897179314,0
138.15283194,50.95556995,0
138.59648869,50.973733189,0
139.54414008,51.187301458,0
141.37503907,51.245102005,0
144.56665218,51.218803664,0
146.27776148,51.984989502,0
152.80227845,50.873741329,0
153.00589044,51.196172626,0
151.7726682,50.99805705,0
151.69002592,50.875421094,0
151.08670063,51.255105795,0
151.368251,51.400515495,0
155.4390574,51.627502599,0
156.94189031,51.378379426,0
156.45494926,50.816128786,0
159.08304787,50.928171251,0
158.08063669,50.129799848,0
158.0902835,49.73461043,0
162.27002095,50.53420147,0
166.47561148,50.657668479,0
170.82472541,51.488039587,0
171.89624885,51.855581972,0
177.21718635,52.913478291,0
179.79540211,54.60950676,0
177.14794781,54.023494765,0
178.00359608,54.013547956,0
179.99529764,55.290270614,0
178.62704348,55.634857676,0
177.76679983,56.876512127,0
179.98058256,56.721531705,0
179.81380462,56.473030322,0
179.88252574,56.64384367,0
177.79773524,55.88019502,0
177.51496811,55.806492854,0
178.17476893,56.211228368,0
178.36350964,55.693843923,0
179.70795563,55.88856906,0
179.33239595,54.590495838,0
179.8390851,54.595621492,0
179.8093769,54.662443144,0
179.7570096,54.758030692,0
179.37720694,55.145532662,0
179.96751104,55.201639597,0
179.56226705,55.126975198,0
179.58277578,54.372105044,0
177.51030393,54.787561251,0
173.05996658,53.429145596,0
171.8548817,52.42428056,0
171.52838044,52.52649188,0
171.87561384,53.175787301,0
172.34515487,53.182095464,0
173.90813451,53.492730732,0
174.7702607,52.449139094,0
174.13019599,51.78154344,0
172.359764,50.992162603,0
171.64018439,51.619688606,0
170.10045957,51.542381113,0
161.71929159,51.795524965,0
155.15463465,52.806956728,0
133.4318056,58.561966143,0
125.33845607,59.447424219,0
121.19619087,57.987221553,0
103.42081403,61.111140891,0
98.631399608,61.865930589,0
94.665721902,60.587728937,0
94.01373747,60.966497219,0
90.604624252,62.700038836,0
89.451929314,65.470816452,0
89.52440238,64.859107688,0
88.039916359,65.791486395,0
87.003127379,66.454873295,0
84.59321636,69.12753269,0
83.890618627,69.831992926,0
83.875577019,69.871181526,0
81.846582525,72.933066271,0
81.802825251,73.019652591,0
82.412232503,72.357992101,0
82.166429173,72.520959389,0
82.197521509,73.000670706,0
83.287878492,72.036942997,0
83.382591644,71.968358741,0
84.411133395,71.048467523,0
86.770408572,69.304674486,0
88.123983218,68.53098094,0
89.337524213,67.971336108,0
90.129549328,67.345493117,0
91.257532058,66.771058284,0
92.265928246,66.249178145,0
91.903807143,66.227405219,0
91.507162342,66.218151113,0
91.528936659,64.48811573,0
90.682369823,63.829362018,0
91.15303804,63.61104894,0
91.190607313,63.781684039,0
92.459779563,62.614323704,0
92.264647492,62.189970167,0
92.056288051,62.213627244,0
91.883535572,62.521750296,0
92.639018441,63.075211717,0
92.837863306,63.701165407,0
93.145640326,63.202704965,0
93.755979011,63.399623624,0
93.840829048,63.252717948,0
92.172972367,63.539215695,0
92.174095603,63.994734308,0
89.429974224,66.183122224,0
85.504419244,69.816600007,0
83.863994637,70.774715255,0
80.157138591,74.731933261,0
77.973956015,76.751183275,0
77.202799273,77.230643354,0
72.44875356,84.517141467,0
67.220219341,97.667719044,0
64.998531725,102.12710878,0
62.495850749,107.70545567,0
59.07656692,119.39353795,0
57.262597841,123.01117751,0
52.9132944,143.50151829,0
51.553304744,148.1729587,0
48.897828956,160.84140884,0
46.221359021,177.03843213,0
45.442976228,175.82898364,0
44.989825751,178.77460491,0
43.284904421,161.85333948,0
42.794866068,164.23504421,0
43.308591291,170.98379245,0
42.987187621,167.80566452,0
43.206051349,168.74466693,0
42.973930177,168.40917893,0
43.218740344,170.61339779,0
44.957079806,179.17524675,0
47.447920561,163.65007993,0
48.586205034,161.55169847,0
49.503542218,156.93123118,0
49.764625712,157.61891766,0
49.946387493,157.00152545,0
50.280051373,155.49119735,0
50.978677189,149.17645758,0
51.619515256,144.75580971,0
52.345584345,141.104214,0
53.417282506,136.62071395,0
53.197299968,138.09104888,0
53.15865559,138.25902322,0
52.552367257,141.60331309,0
51.709310734,146.20545236,0
51.735530169,146.58179996,0
50.272051857,159.51402148,0
50.31999502,159.07243879,0
50.222708778,161.43083956,0
49.029889932,167.44335373,0
47.753759015,179.1645428,0
45.10817274,161.96348974,0
44.683646638,169.88928032,0
45.111313834,177.2110029,0
45.656332235,177.72830357,0
48.252511948,157.22494677,0
49.990605492,147.18621762,0
51.037676938,142.38950384,0
52.415749135,137.14830429,0
54.391264419,129.37389668,0
55.964780215,122.80591102,0
57.108099704,116.42926045,0
57.496647084,115.64735421,0
58.987287245,108.26127064,0
58.623243417,110.39479672,0
60.081098969,103.2119266,0
61.382905321,99.217806732,0
62.263128641,97.850524219,0
63.419142843,94.395256485,0
63.751751177,93.074768107,0
64.64448904,90.717214508,0
65.341155924,89.260537339,0
65.671440196,89.014769164,0
65.624551388,90.313636729,0
65.523930722,91.620350964,0
65.524722469,92.470294642,0
65.578187398,92.791509924,0
65.217647956,94.000743088,0
65.123963592,94.682844848,0
64.993341645,95.074333638,0
64.789674268,95.948544591,0
64.535836978,96.92230771,0
64.797453394,96.337880147,0
65.055568309,95.624654646,0
66.775774887,89.685197732,0
66.749883846,90.128317832,0
66.630443974,91.059940871,0
66.546582477,91.441360854,0
66.343520933,91.61825029,0
66.554436534,91.37342505,0
66.270839189,91.76250396,0
154.03003243,64.802468279,1
168.60689698,61.08296883,1
174.97246148,59.26542609,1
175.72048251,59.152056384,1
175.33899841,59.954866627,1
177.28326388,60.254659124,1
175.3778294,60.350613839,1
174.46206858,60.717117411,1
174.19687085,62.059802197,1
174.27402336,60.518605313,1
173.98635967,60.51013923,1
173.5785469,60.783560814,1
173.37680238,61.21201026,1
171.89305392,60.423604161,1
171.89150237,60.306992775,1
171.63193788,60.429985675,1
171.68894329,60.432454006,1
173.01039682,60.750240213,1
173.20997901,60.892374874,1
173.84799233,60.958613572,1
174.23281848,60.917558662,1
174.75107229,60.843595853,1
170.60040739,62.784602434,1
170.3486564,63.236944963,1
169.06031158,64.141753523,1
172.81966044,62.075208248,1
171.96625323,61.281671363,1
175.4379255,59.551767575,1
175.19415843,59.395485397,1
172.28873062,60.00443239,1
167.10204947,61.676358101,1
165.10647953,62.310168774,1
163.87498037,62.431492512,1
162.56348962,63.066849404,1
162.57403507,63.500402302,1
160.21397555,63.961652017,1
159.44023913,63.94127256,1
159.67205973,64.019489636,1
161.90370387,63.039673048,1
164.25469672,62.280368006,1
164.82948891,62.173765072,1
164.91022038,61.811800266,1
164.66543686,62.089274736,1
165.22573415,62.267906905,1
164.68884144,62.453444167,1
166.09663323,61.643516751,1
167.95765964,61.57031247,1
170.0993229,61.179045807,1
170.46877626,60.297798132,1
167.10573807,60.30705708,1
166.73353216,60.086881467,1
164.59059443,60.209328382,1
167.14513463,59.853664957,1
167.09003941,60.523886614,1
166.7284033,60.176489419,1
164.13328525,61.352192831,1
168.05696003,59.647765038,1
167.71948362,59.669181302,1
168.0422095,59.437366718,1
168.20900427,59.421560116,1
168.00835642,59.505269895,1
168.39122977,58.845816917,1
168.81411289,57.279775872,1
168.71722744,55.604952158,1
165.4338619,55.805224624,1
165.96772076,54.39635456,1
158.07225129,56.294769571,1
158.11873894,56.566115087,1
158.16553367,56.492807465,1
156.42936575,56.781943794,1
155.66050121,56.906487905,1
149.64172023,57.666377727,1
147.4385312,57.878174253,1
143.61517277,58.94250928,1
142.48910299,59.261826924,1
136.33458242,57.057809148,1
136.7445435,55.506313898,1
136.90381569,54.959662779,1
138.82155926,54.15315702,1
132.18800973,56.662477467,1
134.87152508,56.124824347,1
133.55843289,56.814039897,1
134.88770506,56.232994165,1
134.95086327,53.399853373,1
135.96122997,52.566441348,1
137.04152218,52.601819601,1
136.89243191,52.306267972,1
136.60047205,52.239706626,1
145.22685812,51.49715928,1
147.93914068,51.097575358,1
160.10849526,53.531088353,1
168.40289926,53.312620506,1
167.73490278,47.772524288,1
157.03682647,47.069017767,1
141.27316029,50.148937591,1
141.9723242,50.632033334,1
141.02612358,51.247102397,1
140.83871353,51.525567663,1
136.29317176,50.203118161,1
134.4689196,50.304373625,1
134.19215021,50.756560694,1
126.97754121,51.450824834,1
128.4488464,51.085129916,1
126.3417932,53.311873336,1
125.41930443,54.218319168,1
122.66307712,54.362406675,1
122.35294331,54.390858054,1
120.93660632,55.314201304,1
120.03409359,55.507871842,1
118.57227438,57.297645469,1
117.22096863,57.760595596,1
114.86481846,56.585671137,1
114.01178739,56.299698789,1
111.55859807,56.841587596,1
110.52503833,57.410813985,1
110.20643667,57.391415227,1
110.31491583,57.392926217,1
109.87840327,57.993497249,1
108.57042981,57.624469635,1
107.06784081,57.548784501,1
106.72688485,57.777241318,1
107.34769372,58.03215718,1
109.74714177,58.277730066,1
111.12698877,58.534740308,1
112.28891107,59.12635156,1
113.02178883,59.582511623,1
113.23213932,59.580723799,1
113.49012025,59.601105522,1
114.12084606,59.865595774,1
115.70810982,60.725108587,1
115.59435623,60.764099205,1
114.21247113,60.369920031,1
114.86432094,60.767170732,1
114.93084295,60.772671114,1
114.04632283,60.420409019,1
112.71535086,59.5758577,1
110.29767684,59.022277474,1
109.11575808,58.749361827,1
110.48730679,58.882120409,1
111.71660454,56.800609771,1
112.93501709,55.586399213,1
113.69871349,54.249130241,1
114.27803247,53.622414952,1
115.9250932,53.103044552,1
116.86909273,52.862841948,1
121.06464603,50.479093791,1
122.58930136,49.958650376,1
125.21087241,49.593530179,1
124.32928042,49.681580992,1
127.58895122,49.04906078,1
128.64283362,49.131364062,1
139.716974,49.306449011,1
143.49575752,49.326129719,1
147.72748075,50.572754866,1
148.5513235,50.722702613,1
152.24799645,50.05055635,1
154.17381254,50.254379607,1
168.75789951,53.277020096,1
177.12503977,54.330661229,1
175.47913422,55.531227926,1
162.06204398,59.340382152,1
158.39684999,60.731879382,1
158.19133854,60.419957855,1
161.67315743,59.705743539,1
157.98469849,58.969388713,1
156.92210902,58.859324129,1
147.09700212,60.611047028,1
144.24187916,61.188093188,1
149.05044573,60.066718794,1
151.11842139,59.570387573,1
150.55076156,59.24925696,1
150.37595532,58.946645448,1
143.69936504,57.294705348,1
141.51402614,56.410828132,1
142.88831454,55.403115159,1
133.59538042,57.266621082,1
130.28731532,58.294289668,1
129.47943959,58.746092505,1
130.31188502,58.664056813,1
128.2361389,58.589998636,1
127.20983448,58.451298794,1
127.5959108,58.913385,1
128.53444357,57.569342751,1
129.66449989,58.511953487,1
130.5420472,59.090498317,1
145.46248531,57.574015098,1
152.67433416,56.622844264,1
147.42960807,55.507908678,1
144.51153249,55.733691771,1
155.47185172,53.62044198,1
162.72990573,53.654709338,1
170.65161649,55.794349759,1
167.72725202,55.925893761,1
166.41726363,55.126896445,1
172.27206211,55.449642965,1
173.25316952,55.455879287,1
171.45274851,57.268588755,1
171.99239705,57.829068291,1
171.30122104,58.5305922,1
171.85150167,59.129309962,1
178.44131369,58.654677873,1
177.17507325,58.12215582,1
175.97269547,58.247427198,1
174.88006933,59.255863574,1
177.17706615,58.768180103,1
168.00805771,60.72597688,1
167.39087837,59.899936053,1
167.62331891,59.953481183,1
167.38809448,60.932419335,1
166.95013567,59.70640735,1
165.97034294,59.004312297,1
160.80838032,60.971789933,1
155.62763741,62.985187348,1
155.88024671,63.012727702,1
155.40156274,62.9536397,1
148.77775394,64.769103183,1
144.31311927,65.81195958,1
143.79989155,65.697459253,1
141.13890294,65.055524447,1
141.43756052,64.359068475,1
141.76270506,63.750238314,1
141.43976919,63.783605109,1
140.1991322,64.708335602,1
140.18285405,64.512517484,1
138.84782321,65.345851212,1
139.3823129,65.527686097,1
138.68588791,65.000852189,1
138.15104494,64.436696269,1
137.65607897,64.197222577,1
131.53774714,67.0115132,1
130.3180989,66.865899648,1
131.04683976,66.800037703,1
127.00051121,67.688372992,1
117.75976754,72.49740974,1
116.42284743,70.318884257,1
116.71048816,68.837910482,1
115.54710046,69.766753538,1
114.32883859,68.970289686,1
115.28070462,67.939386161,1
111.71245526,69.781015018,1
110.54904196,69.49142158,1
110.37333642,67.5008944,1
106.94489485,69.005085204,1
105.18860756,67.874259047,1
105.35705624,66.538041072,1
103.42358022,67.043808401,1
104.47578296,66.724750716,1
105.00005791,66.366752135,1
104.77066292,66.327796384,1
105.23526178,65.577850918,1
105.08200667,65.647430966,1
105.13281575,65.598143787,1
106.02920783,65.47717566,1
106.23870319,66.242417431,1
106.74585737,66.449290588,1
106.9899642,66.591507639,1
106.95582851,66.758382382,1
106.20496139,66.676100198,1
106.43184,66.356329915,1
106.51043904,66.961619439,1
106.73295444,66.722469368,1
107.43557971,66.485898085,1
107.89562423,66.416494976,1
107.54752409,66.196053091,1
106.60134502,66.337204881,1
105.9907547,65.514852279,1
108.22460134,64.188800271,1
108.32720618,63.762654724,1
108.4570393,64.38324868,1
110.80868613,63.814956183,1
110.34268408,64.339777274,1
109.75320737,65.242070639,1
109.40902472,65.770656284,1
108.92265666,66.174994458,1
111.30143612,65.576307539,1
112.85007388,65.352757599,1
112.93337497,65.425104624,1
112.93007508,66.296908662,1
113.05399201,66.589027751,1
113.49157322,66.949739354,1
113.73205971,67.185230168,1
113.52741682,67.750412223,1
113.78282785,67.872620862,1
113.79413611,67.48130776,1
113.77417544,67.334127039,1
113.44589781,67.419649962,1
113.19959716,67.589701274,1
111.7661405,68.227867506,1
111.6763276,68.561286565,1
111.75220354,68.831809594,1
111.81196912,68.783964079,1
111.82203536,69.251820738,1
111.73437183,69.122764851,1
111.64006863,69.470716434,1
109.91040621,70.564987051,1
109.70429982,70.581705802,1
109.07689072,70.868409196,1
108.9978518,70.717356603,1
108.9619406,70.608191347,1
109.19721811,70.225301341,1
109.57265201,69.545565951,1
109.98001847,69.192330687,1
110.67406577,68.729498503,1
111.10469517,68.284712384,1
111.29564529,67.934420536,1
111.21725182,67.795219898,1
111.26403238,67.536889966,1
111.00213711,67.515520508,1
111.03846073,67.736324863,1
109.2084224,67.811900267,1
109.49618639,67.871116762,1
110.18379536,68.045153081,1
112.52827002,67.052839505,1
117.03251594,65.453921573,1
118.0963168,66.905602648,1
123.11631034,65.607462502,1
124.98364082,65.247154359,1
125.35216,66.256705293,1
129.6113147,64.845312429,1
135.19864591,63.726363241,1
137.39960404,62.121652303,1
143.98474363,59.726276255,1
143.05460758,56.666921293,1
149.86074002,54.070533895,1
152.66967338,52.539521728,1
156.5375902,53.260553764,1
158.37971721,53.42081954,1
162.83203199,52.631201471,1
168.95430344,50.231215354,1
179.18678258,49.221490965,1
172.07079127,51.178666923,1
173.11135368,51.842117682,1
171.85700625,51.113317827,1
168.88952742,50.480886844,1
168.43159067,50.70641509,1
171.26376201,51.291467638,1
172.01313889,49.214370161,1
173.30218847,49.125629669,1
173.13980465,49.298948457,1
173.48784041,49.588129373,1
172.61270224,49.386342421,1
172.29454899,49.377187073,1
171.4411211,49.478338028,1
168.82510325,49.508714774,1
167.59930867,49.702630473,1
167.50642036,50.152529166,1
167.54274445,50.342453429,1
166.43892975,50.175412003,1
168.39149066,50.223493916,1
167.57188191,50.625614651,1
168.22658838,50.547546791,1
168.96605656,50.691602658,1
172.15435952,52.166558074,1
178.33546213,52.229317185,1
178.14859659,52.400236634,1
165.93928724,53.353019087,1
164.09218783,54.516807577,1
154.90690714,54.984419298,1
147.53140745,56.132043929,1
145.78971654,54.772199444,1
143.97636675,53.531074544,1
144.94277757,54.280149387,1
145.29196293,54.732136773,1
144.54172302,58.086762153,1
144.69861712,58.041558,1
142.76204883,59.627357016,1
137.65959207,61.91898093,1
132.34503607,64.519150048,1
128.4256149,66.653152246,1
126.52584588,67.964372115,1
123.81737201,69.083163724,1
122.52232519,69.938073732,1
122.98452096,69.054774529,1
123.43939768,68.551434931,1
122.75491324,68.219182904,1
119.12887134,69.931839499,1
119.83817888,69.149124131,1
120.60540794,68.159701197,1
118.7763453,69.467189223,1
118.14839313,69.303347197,1
118.44005328,68.751184659,1
118.63437159,68.224564522,1
118.13152408,68.0206534,1
117.66226559,67.89970741,1
114.13618361,68.023008808,1
112.50213925,68.144773066,1
111.0557161,68.163401868,1
110.13417229,67.617131499,1
108.08273736,68.803410215,1
108.63574155,67.96598678,1
108.9328957,67.764719516,1
109.19863507,67.74951705,1
109.93129158,66.950597457,1
111.05348267,66.823428939,1
111.09721435,66.676818372,1
111.16073839,66.489874255,1
111.24536827,66.170421785,1
111.4145656,65.841764056,1
112.02912356,65.42019893,1
112.61702761,65.313045414,1
112.94618437,65.647001186,1
112.80960114,65.889984179,1
112.89749133,65.944556872,1
111.98557299,66.008220488,1
109.71402968,67.112314951,1
106.69801307,68.681837212,1
104.2780868,69.871433341,1
103.71225471,69.853974542,1
103.84450406,68.590166078,1
102.35564306,68.793322176,1
102.33894172,68.291177901,1
101.10486727,68.642599445,1
100.36794497,68.507408891,1
98.569208131,69.107598451,1
97.592655418,69.536439444,1
97.625317831,68.824845527,1
97.819583992,68.391012633,1
98.730547586,67.460401607,1
98.793969627,67.239590917,1
99.00585191,67.216663525,1
98.968239614,66.92333404,1
97.313706081,67.971560307,1
95.472365317,69.416153639,1
96.297424634,68.499388926,1
96.716214086,68.196128972,1
96.972752553,67.852999695,1
96.82800359,67.540719334,1
95.622656998,68.728727774,1
95.079184744,69.126235492,1
94.138385605,69.962351665,1
92.545360539,71.405910548,1
92.507129293,70.947109261,1
90.871473873,72.046499218,1
90.719386371,71.649095209,1
89.03768263,72.698693594,1
87.879191024,73.729046139,1
87.196169106,74.225804324,1
86.31881158,74.575816439,1
86.15216872,74.299160356,1
86.435099524,73.931589493,1
86.449565733,73.724777427,1
86.546160615,73.802934248,1
86.431330806,73.848818027,1
86.195695546,74.070670449,1
85.722455699,74.710629778,1
85.650588403,74.886856206,1
84.676426717,75.974476792,1
84.549412198,76.045482662,1
84.630496984,76.566216125,1
86.469260493,74.100882002,1
88.543510256,72.053885784,1
89.260745867,72.264013577,1
89.941924774,72.120861313,1
90.557328504,71.565908098,1
90.844411531,71.353989394,1
90.814037412,71.467800551,1
90.701168108,71.727614918,1
90.682677293,72.072102625,1
91.018154899,72.586085592,1
91.103718151,72.744750374,1
91.123940678,72.760228912,1
90.478452686,73.333975018,1
90.481695583,73.546930799,1
89.96906879,74.17599832,1
89.935238673,74.155107116,1
89.891496099,74.333143538,1
90.235058472,74.135323298,1
90.806444618,73.780684172,1
91.77494169,72.854404564,1
93.475724182,70.988142278,1
93.985372726,70.486118497,1
94.810924108,70.045796115,1
94.983951325,70.025105941,1
95.011981298,70.195720787,1
94.998702535,70.340041908,1
94.963067229,70.35986296,1
94.894833473,70.50038335,1
94.909382723,70.498866646,1
