Eye Ratio,Nose And Shoulder Angle,Y Angle,X Angle,Eye Angle,Label
0.7364527555,33.460926549,90.474685779,173.33960271,39.297419628,0
0.81685450409,32.553994048,87.774886266,6.7038410998,72.434454587,0
0.86060249077,5.1618638242,96.189910963,143.58476793,70.783126058,0
0.96464400783,45.801397007,87.023497222,174.69492803,32.02983186,0
1.1448896063,73.724744822,79.96579745,176.17034818,11.495103442,0
1.1507754257,71.828187104,81.861993927,175.98649309,10.019140143,0
1.1577832673,69.124694577,80.971943275,175.58295383,5.9033329461,0
1.1758679042,65.870288286,81.959907909,175.36209429,6.6980982372,0
1.3293319178,47.72123367,89.135092669,174.04743407,3.1356562406,0
2.2279152558,53.268786596,86.073022988,174.68473845,34.916350722,0
0.38640198805,43.174251884,89.694073326,173.64412928,90.659115207,0
2.6163026817,51.068984098,86.609706363,175.00262227,8.4419884553,0
2.0363545932,53.30197846,85.844818249,175.74612518,112.03511939,0
0.98311033472,54.038588493,88.923668579,176.32692928,119.84857552,0
0.90093002289,54.524859181,90.510922708,177.01216058,129.01447711,0
0.90615369303,64.13837378,91.933252646,177.33835604,62.488001168,0
0.89192577522,67.951746353,92.689589943,177.59934275,54.89696312,0
0.88620725212,73.904814186,93.707456438,177.8120896,44.544043029,0
0.89765419098,83.432482253,94.486837471,178.76372448,42.739840219,0
0.9156401503,93.646997566,96.366495348,179.18202769,43.222968485,0
0.90593364031,97.747288541,97.722003564,-179.76874512,45.511654345,0
0.89950715003,95.89830836,98.043056386,-179.35835021,47.653941593,0
0.89048366115,91.549117425,98.951576788,-179.21265102,48.874730236,0
0.8620725631,89.473461962,101.36506434,-179.23192528,46.979874734,0
0.86588572805,88.631263782,100.7670438,-179.26588948,48.636150649,0
0.8696322545,83.542953108,99.604337271,-179.53351319,49.707240805,0
0.91510006675,62.832290165,96.828864072,-179.82566767,47.062234504,0
0.90662964744,63.943885564,96.367617696,-179.38642425,42.420696003,0
0.91473068253,65.020177576,95.528048078,-179.44348794,41.440628079,0
0.94122272951,65.451298354,95.102688139,-179.37945662,41.203020536,0
0.96449381054,66.522815657,93.980921525,-179.41137444,44.160681093,0
0.95541517295,67.055965457,91.693278919,-179.38341446,40.176721133,0
0.97283335803,67.411089137,90.488462264,-179.42105167,45.631404806,0
1.0342417945,68.137578356,87.912359879,-179.39775137,49.835757534,0
1.0326442105,69.25613356,87.968445204,-179.47676337,41.746907529,0
1.0448389606,71.72248079,86.495624285,-179.52162141,42.155285565,0
1.0805486733,71.497608486,84.758077882,-179.824239,36.97721838,0
1.1560041748,70.601467759,85.515311663,178.65703636,30.062610799,0
1.2096409179,69.422626328,84.867873667,177.44508265,27.127065261,0
1.2909093396,69.302617234,84.493800011,176.70369826,31.211789509,0
1.3228162823,72.851406802,83.242215286,176.39817757,37.945968,0
1.3269367613,73.187897129,83.246664544,176.10150032,36.071218383,0
1.3321307242,78.608208925,80.154217445,175.95551278,33.882118168,0
1.5004319127,74.322417923,79.589724918,175.47879383,33.75249851,0
1.5733674536,71.507939076,80.956034203,175.29111819,41.244895115,0
1.4391795459,78.866326508,78.463609195,175.2917837,38.855787084,0
1.4783804762,82.867297531,67.687263224,175.48929624,28.388366251,0
1.5775463623,81.266889959,66.543617955,175.83786204,31.37523415,0
1.6078555413,81.074253411,67.484323926,175.93015695,34.288509293,0
1.6579946259,78.636235043,67.244075701,176.048213,33.843176858,0
1.6788339534,78.882943787,65.342490065,176.4041092,32.156645771,0
1.6847946882,78.865019481,65.631069526,176.67333227,31.641502492,0
1.6652696269,80.352482845,65.867706386,176.93673328,32.068266219,0
1.7535194648,80.604147319,66.058017339,177.1615326,34.860080263,0
1.8212627439,80.198864847,64.85891699,177.83575984,38.320167483,0
1.8571075121,80.255579049,65.103235528,178.18971853,39.468340525,0
1.8341772008,81.326598037,64.793962065,178.64316063,43.280171049,0
1.8074174903,82.32718713,64.68008392,178.83130032,43.029744951,0
1.7107991221,85.243043017,63.903734006,179.17555727,41.385136478,0
1.6233837542,86.793978712,67.464282024,179.2667263,43.854308839,0
1.4549980422,89.866677663,74.403902693,179.73695201,46.868498835,0
1.1981944205,91.905765166,88.001004372,179.81272799,51.295675492,0
0.97949513364,90.281430331,101.26787138,-179.93727015,49.331103577,0
0.94733970618,87.507717994,105.15629848,-179.86916026,44.823744808,0
0.95900042635,87.817166067,104.2251376,-179.61901273,44.876489409,0
0.86550339753,82.70094453,104.49230467,-179.55110087,44.522237604,0
0.75921650291,68.036622324,98.807337966,-179.69469846,58.371856665,0
0.72311200762,69.588403673,102.10008991,-179.20709512,56.274602298,0
0.7701158142,73.01715059,101.78863491,-179.11493435,56.308074909,0
0.74582547268,73.352547015,104.41353481,-178.98861732,51.317968556,0
0.73640610929,72.78789151,107.65172836,-178.97313901,45.799871161,0
0.75310395957,74.227317202,107.94290813,-179.46968528,45.726764873,0
0.75211852384,74.562634814,107.97200197,-179.39124542,48.157671836,0
0.73833088069,74.75881325,109.91296633,-179.46911089,46.12689124,0
0.73750560549,74.251556423,111.17534043,-179.44068116,43.662866288,0
0.76141311878,77.189602536,111.11322323,-179.47134981,43.033263112,0
0.77340824842,77.438870817,110.6945665,-179.72276279,43.789777012,0
0.78115944827,80.114946698,109.80969392,-179.67589567,46.076696003,0
0.79345180711,81.076322534,107.61165553,-179.60951427,51.964595516,0
0.83174808624,82.12372584,103.94833139,-179.52731991,56.192190876,0
0.87282732207,82.730145812,101.11604428,-179.68435487,58.786643171,0
0.90594683581,81.817542903,98.054919428,-179.75087621,62.641518757,0
0.92134697011,80.712556325,96.130285292,-179.76060775,65.206073457,0
0.92071956251,73.795001177,94.007303808,-179.86992999,78.387579905,0
1.0006262395,71.026301569,91.118939823,-179.34112473,83.835769908,0
0.95225258904,64.742475149,91.830931956,-179.6605472,96.585881018,0
0.97088793842,62.407742943,91.321162065,-179.74276798,99.549103974,0
0.967867336,61.738994821,90.980306188,-179.75706158,101.42350516,0
0.97244917271,59.721631423,90.604542987,-179.82123526,108.63171393,0
0.97174439762,56.929463497,90.515052786,-179.8207822,117.3122468,0
0.98898847691,55.697956405,90.286483559,-179.72358087,120.27227817,0
1.0348792536,57.008559723,89.832866658,-179.72863004,112.22511846,0
1.0561010411,57.712597072,89.499196119,-179.55609249,108.6778075,0
1.0623319287,57.91729228,89.523149712,-179.5508768,107.57356157,0
1.0283922695,56.962599751,89.851892127,-179.65403617,113.39418014,0
1.0110833334,55.92667445,89.967010292,-179.54938648,117.35164273,0
1.0059394932,54.450876715,89.84555416,-179.57703566,124.64246488,0
1.0034510451,54.19989406,89.796954507,-179.43503264,125.36609795,0
1.0058428523,54.350374699,89.796295226,-179.42784301,123.89068846,0
1.0156925656,54.558498988,89.707251177,-179.37063478,122.54758089,0
1.010479399,54.809550595,89.816398206,-179.33597116,121.03413638,0
1.01083816,54.962158176,89.850260965,-179.33898948,120.1625247,0
1.0064631723,55.030016059,89.881851022,-179.38362507,119.77893845,0
1.0072338135,55.279598072,89.896881967,-179.39222217,118.21280611,0
1.0265397769,57.385380079,89.913997876,-179.44192175,106.86038114,0
1.030217433,57.426621657,89.943447308,-179.32639908,107.04421737,0
1.0756009808,57.774809889,89.356600961,-178.93635871,104.45360732,0
1.0712422455,57.910334185,89.393948348,-178.85811244,103.48435009,0
0.98943095412,57.144776847,90.678082275,-178.5322237,104.86476863,0
0.92721749839,57.429054175,91.616471906,-178.23387889,102.05677581,0
0.90693577276,57.751826758,91.993949991,-178.14188588,99.925528761,0
0.91005846763,58.437234222,92.051947948,-177.96779049,96.624324205,0
0.87134944613,58.497606618,92.7249205,-177.8559316,94.841162083,0
0.87749988474,58.989023476,92.692244923,-177.88889521,93.543544973,0
0.88164249643,59.154010591,92.642997064,-177.8565514,93.408519332,0
0.8629733817,59.117559061,92.912477482,-177.84820732,94.159754192,0
0.85699295915,58.383672022,92.871517286,-177.83102638,97.923252696,0
0.86842424532,58.324826314,92.713679179,-177.83361199,98.412980614,0
0.87357337116,58.303405611,92.624788287,-177.91215662,98.40072329,0
0.87522494453,58.154502459,92.600653881,-178.11463797,98.320055821,0
0.89342870383,58.146523875,92.27161504,-178.2054488,98.193736388,0
0.91374254323,58.252206372,91.972127684,-178.29597945,97.646772724,0
0.92737990762,59.473229865,91.859134941,-178.32222123,92.921903053,0
0.93449287871,60.168885976,91.773205145,-178.34168261,90.601984732,0
0.67275298943,59.171153374,96.530565164,-178.32367086,84.229803225,0
0.56768364418,58.234395172,100.26578603,-178.62119718,71.588415626,0
0.54973639346,57.704619205,100.78757162,-178.75333372,69.77030924,0
0.51114251787,57.06978156,102.40218604,-179.10021637,63.597840343,0
0.48894983568,56.327895404,100.96935699,-179.18621298,69.289590254,0
0.43622276956,55.175824132,100.44287856,-179.21779247,73.989499921,0
0.40767772957,54.596260912,100.20312712,-179.24255769,76.206202404,0
0.42708628676,54.888901883,99.765501293,-179.21886524,78.708533253,0
0.43992076612,55.109858635,99.562009121,-179.20260922,79.48599227,0
0.74896374214,57.028508043,94.422544552,-179.26631771,89.341143608,0
0.88197426075,57.825986401,92.662084907,-179.31009188,87.320798463,0
0.90472365661,58.913041083,92.042766808,-179.29195362,87.033240304,0
0.91713500493,59.515618157,91.714940357,-179.27886724,87.07862621,0
0.96350469329,59.570582379,90.838351051,-179.24251222,89.233801902,0
0.97399497234,59.603662053,90.555133934,-179.22928411,90.72979603,0
1.2438145044,59.711830926,86.957811485,-179.22433232,90.383168112,0
1.3232283529,59.775386775,85.858931083,-179.20425486,89.698634396,0
1.6694144818,59.845746791,81.675174755,-179.03389725,84.136916648,0
1.6462955885,60.043055633,81.753216898,-178.97992233,85.963931789,0
1.6294181468,60.273693683,81.907989028,-178.94024057,87.018155347,0
1.7775731665,60.728819888,79.941283619,-178.53659671,79.336123077,0
1.7902668809,60.993730014,79.434212411,-178.35813393,76.621071034,0
1.6964784714,61.093466291,80.347849409,-178.37673124,78.352046778,0
1.6521326604,61.118415735,80.780439362,-178.40730785,79.000460238,0
1.5402819026,61.242556899,81.781996561,-178.5258185,80.664596019,0
1.4795024862,61.337817297,82.368601972,-178.59167815,81.427506335,0
1.2242290523,62.338322543,85.506918045,-178.61013782,82.567278881,0
1.1402168524,62.70339547,86.88679514,-178.6347413,82.2778414,0
0.78486690764,61.938158573,94.511996246,-178.8583962,74.682847559,0
0.74803891463,61.380651189,95.952704563,-179.01235794,71.954253413,0
0.69334751583,58.752581046,95.708178397,-179.05248719,83.333771798,0
0.66947823925,57.569071155,95.575433376,-179.08232227,89.397335998,0
0.5982662544,56.908573493,96.726592151,-179.04221829,88.980783756,0
0.57871785381,56.51515668,96.911797653,-179.00228816,90.223016716,0
0.6137897503,57.117453188,96.370427368,-179.02046581,90.707430303,0
0.63106241066,57.521611301,96.162871955,-179.04641033,90.32207497,0
0.6747814538,58.629022654,95.78907982,-179.0416388,87.78348301,0
0.68253680336,58.662390633,95.646943404,-179.23621865,87.336106969,0
0.68731479963,58.679637715,95.561478781,-179.37384536,86.983774661,0
0.69161178478,58.851198924,95.512638753,-179.3641396,86.896841361,0
0.69471317878,58.975663085,95.474568642,-179.35774229,86.860746672,0
0.70511072563,59.296214316,95.473569306,-179.45173391,86.21254954,0
0.71322235237,59.528349424,95.460382707,-179.52363714,85.71504027,0
0.70389697189,57.822267359,94.790415963,-179.4760099,94.251773704,0
0.70688812845,57.031317305,94.412988345,-179.45247575,98.600011296,0
0.70055503486,56.721648838,94.363137535,-179.48063697,99.862458232,0
0.69677347656,56.438205773,94.261031287,-179.43318856,101.21756898,0
0.70874512274,56.501000814,94.184161641,-179.39526067,100.56417108,0
0.72157262743,56.548307379,94.044638556,-179.35791793,100.3335473,0
0.79792593618,56.415938848,93.072019009,-179.33160814,102.68991457,0
0.88644221149,56.236938244,92.030978452,-179.26202474,104.95504624,0
0.88459703504,56.118476167,92.047611504,-179.26049674,105.58858942,0
0.88073404634,55.931060481,92.061710453,-179.25703222,106.52241706,0
0.86017886511,55.930377888,92.238381408,-179.25137718,106.18594149,0
0.84368454834,55.929211525,92.387258283,-179.24940968,105.82869474,0
0.88611579424,55.839298112,91.912453599,-179.23272584,106.87731205,0
0.90433811517,56.455767605,91.827525267,-179.15086919,105.72275742,0
0.91527887655,56.747139021,91.781002094,-179.05984166,105.68548194,0
1.0097351088,59.574854001,90.876839342,-179.10085309,94.469046958,0
1.0522124801,60.81061995,90.300228608,-179.13990305,90.9275186,0
0.99443214218,60.528589573,91.179962236,-179.31145576,92.133296965,0
0.96205987164,60.163116946,91.687930575,-179.43977899,93.434339858,0
0.95969454023,59.326964243,91.618459361,-179.4497388,96.823020384,0
0.95803794923,58.843567717,91.58235037,-179.46064817,98.819570625,0
0.95643775925,58.055414294,91.391805462,-179.59144759,103.49009638,0
0.95591351043,57.557107522,91.268774361,-179.66593609,106.57332463,0
0.94464233264,54.600165026,90.961398827,-179.62083978,122.58836048,0
0.95624682366,53.567090997,90.766412234,-179.59881114,128.08586563,0
0.98753401117,53.7357621,90.476209898,-179.56969274,127.53722521,0
1.0014892492,53.909567258,90.346604241,-179.56411334,126.59878688,0
1.0084196294,54.475937797,90.374152165,-179.56512485,122.58789739,0
1.0127979394,54.869319444,90.395450267,-179.56516353,119.9890154,0
1.0010412853,54.703908396,90.577463309,-179.53545272,121.62427081,0
0.99322869449,54.612511537,90.700626905,-179.50973494,122.61232067,0
0.97768993022,53.836188712,90.824472334,-179.54218183,126.39896742,0
0.98427629121,52.63698371,90.584123052,-179.55925211,132.65416321,0
0.99365639189,52.130281034,90.42999002,-179.55302226,135.01268965,0
0.98405299213,51.706442786,90.462036293,-179.56132531,136.84164281,0
0.976684528,51.470122877,90.504570106,-179.57295599,137.85858975,0
0.97571187464,51.36758779,90.502888784,-179.49870631,139.0387545,0
0.97479848665,51.292719147,90.504374355,-179.45421377,139.9446025,0
0.98045554823,52.381608715,90.496251061,-179.47167621,131.44874787,0
0.98395614697,53.019423123,90.485852991,-179.48615869,127.07765115,0
0.98515432286,53.002944107,90.47886304,-179.70033936,126.92582519,0
0.98572617372,52.992045218,90.470537659,-179.83912243,126.87625309,0
0.99888510636,55.939339823,90.439394931,-179.90107613,109.88244059,0
1.0013731469,57.33193746,90.428513609,-179.9517039,104.06865347,0
0.99143796327,57.444640517,90.506209701,-179.95714846,104.04746912,0
0.98593592614,57.563805318,90.544254527,-179.96395801,103.91281287,0
0.99324963614,57.462942649,90.696163089,-179.96199016,102.64306996,0
0.98517064232,57.351943781,90.896200957,-179.98693977,101.98337505,0
0.9114736234,60.533794059,92.131082976,179.89655516,87.362004574,0
0.79805894261,61.126005333,94.370978309,179.93565685,84.444585946,0
0.77267798266,61.479579445,94.944774962,-179.95804294,83.742970176,0
0.76382574474,63.845822311,95.850259092,-179.87738097,75.729237686,0
0.75726110622,64.873783676,96.325339636,-179.81348919,72.947920368,0
0.77392013628,65.713791176,96.396296474,-179.77589949,69.397196143,0
0.7842190963,66.098243145,96.360813626,-179.73577933,67.896353095,0
0.75325407467,65.50449737,97.438990776,-179.67092498,63.937564795,0
0.7408050005,65.1332612,97.828768698,-179.60366827,62.089875927,0
0.82249412324,69.918051326,98.146205926,-179.76569718,58.147520884,0
0.86071613092,72.21244682,97.686275032,-179.80774284,57.8295135,0
0.86447820417,73.892102145,97.58130416,-179.70701583,55.993451949,0
0.86408721316,74.642086801,97.480036593,-179.63617222,55.429461411,0
0.86335190941,74.194102867,97.577073423,-179.61502568,56.874626761,0
0.86427606279,74.106529513,97.715083239,-179.59577841,57.644982883,0
0.85231751595,73.585483715,97.892684729,-179.61593587,56.522305377,0
0.84446953238,73.227095972,98.027770722,-179.62457447,55.709446384,0
0.82931288752,73.688405841,98.997531663,-179.45023468,55.060193318,0
0.82072647794,73.934609302,99.553325115,-179.34107419,54.731761614,0
0.70874963807,69.893171727,102.73092383,-179.17671494,55.967833609,0
0.67595144187,68.577048552,106.44620271,-179.22463513,49.737843772,0
0.67064199508,68.036013279,107.64817373,-179.26087281,47.510212832,0
0.68948740471,68.947453348,109.82194034,-179.77756499,43.375100756,0
0.70087607813,69.744831135,110.8392903,179.81524392,41.783200467,0
0.67145059245,68.603546035,112.05745,-179.99076621,42.35179629,0
0.65461457543,67.93220314,112.17401848,-179.99669389,43.315767787,0
0.63762815485,66.268554059,113.6406681,-179.82009129,39.667887392,0
0.62919166793,65.572748903,114.01306879,-179.68830839,38.505970048,0
0.59876540218,64.591458579,113.3854547,-179.22478357,40.356108085,0
0.57350507794,63.934167794,112.77558212,-178.93227932,42.041363454,0
0.5719927403,64.049356912,112.50651124,-178.94233382,42.485076949,0
0.57067302224,64.111812132,112.3238462,-178.94302311,42.767096187,0
0.60333454203,65.932346463,113.14538499,-179.30081126,41.268512976,0
0.62213822079,67.157868297,113.73513335,-179.63630775,40.676169781,0
0.62939815008,67.746042057,113.28368794,179.98155332,40.767938607,0
0.58325842312,63.630043108,104.03880657,-179.61238386,64.327342347,0
0.82628213111,65.774629512,94.928765,-178.27771009,79.689184944,0
1.0067625285,67.169273027,89.620485712,-177.87946691,80.077664464,0
1.1961702054,67.197367748,83.824214552,-177.83017679,73.616771154,0
1.3490319769,66.439532589,78.85870797,-177.84576385,60.408137936,0
1.4203255404,66.14974413,77.59354342,-177.92261765,57.51461991,0
1.5615448289,65.730489282,75.987510497,-178.01729557,55.861162244,0
1.6453246403,65.442745213,75.398237553,-178.13678233,58.080302035,0
1.6774539448,65.292928008,75.547566868,-178.45687973,59.55624185,0
1.7347766232,64.951538408,75.509107327,-178.89033323,59.216814692,0
1.8575016689,63.697634144,73.954159251,-179.10021873,54.141885932,0
1.9689879584,62.497587489,73.806257934,-179.33133362,53.940895545,0
2.1600649208,60.986681258,73.952061144,-179.66447197,57.263860244,0
2.440512296,59.130693268,73.351342605,179.58625453,53.851795795,0
2.5466110224,58.323161131,73.03915479,178.68613113,50.855815704,0
2.6791288595,57.999710312,73.23312914,178.67450546,53.843232432,0
2.7640810002,57.955960687,73.899826896,178.5853324,60.374224762,0
2.8696461086,57.668027341,73.658586747,178.50475,58.39567055,0
3.0485682727,57.17542886,73.881751111,178.40160632,58.480390547,0
3.185291962,56.37409637,74.167856491,178.43746074,62.075695603,0
3.6599802999,55.003509453,74.934532408,178.4430552,70.742907148,0
3.7271487244,54.810032986,75.101685471,178.43437637,72.173724607,0
3.5426427612,53.867218961,75.561009863,178.50969264,74.014390698,0
3.9037549932,52.725691144,75.999501832,178.54907293,79.601911279,0
4.2022422185,52.26561533,76.173431972,178.50060087,82.914085082,0
4.2275156406,51.677149462,76.707131304,178.54114594,88.122637423,0
4.4839695182,50.861629295,77.492696545,178.81816972,99.830280035,0
4.3774873749,50.744712569,78.208405283,178.85968736,113.86451706,0
4.1072682045,50.262365756,79.04706695,179.18288612,125.49102042,0
3.2032994917,49.523362095,80.725193484,179.28404023,145.99627131,0
2.6624251871,48.306809807,82.153056829,179.46232616,163.21286209,0
2.2857310738,47.357622065,83.337818709,179.844252,169.284221,0
2.0169650886,47.065889193,84.149086013,179.93388244,171.6210533,0
2.0455683005,46.513935604,84.265283294,-179.85772286,174.4685401,0
1.8917794405,46.660577795,84.699741045,-179.76273824,172.8003995,0
1.8527754533,46.415197804,84.948917089,-179.81316929,172.39413382,0
1.6271055105,46.118330994,85.975161977,-179.83384179,175.36612387,0
1.7174385505,46.301540895,85.924092176,-179.8581081,173.32279614,0
1.8066289568,46.381640609,85.75766407,-179.79271886,171.81992454,0
1.8510113856,46.455855012,85.643526959,-179.76157233,169.33401691,0
1.8540064484,46.496151311,85.600334219,-179.68042739,168.96291387,0
1.8834452656,46.463505009,85.560708134,-179.50559673,167.76597051,0
1.9032664113,46.312178848,85.541748755,-179.42728698,169.93406829,0
1.9037122869,46.35359163,85.511434301,-179.33784518,170.34819565,0
1.9313066691,46.355881544,85.302495384,-179.32926971,172.89033084,0
1.9139399853,46.374664063,85.295308764,-179.29557571,174.05559848,0
1.8801017799,46.584352655,85.330902677,-179.27454399,176.26987221,0
1.7686930764,46.828822449,85.588874666,-179.24848045,177.07589939,0
1.5623396459,47.296613947,86.463712654,-179.2313194,173.0519015,0
1.3162814794,47.377908703,87.716919729,-179.15617459,170.70825165,0
1.2551808528,46.836131131,88.237601676,-179.30796124,171.00662593,0
1.2946849767,47.04704539,88.375943385,-179.18820539,168.14976092,0
1.1950837176,47.815657104,89.08987694,-179.13487749,159.85207934,0
1.1342844093,47.863868563,89.641828937,-179.09435127,159.70164174,0
1.0773940621,48.394094091,90.139971844,-179.05038348,157.95565986,0
1.0739786348,48.967876536,90.224910768,-179.04005924,154.23928524,0
1.1010517576,49.717829632,90.11468987,-179.08398861,149.42469878,0
1.0990365785,50.282029131,90.178564804,-179.23434393,144.91311431,0
1.1011206606,51.22537103,90.183746885,-179.15289611,137.79991841,0
1.0615292859,51.31226694,90.431057894,-179.17984197,137.60394595,0
1.0671206633,51.249244791,90.327368471,-179.15684368,138.44723305,0
1.0730950022,51.222806667,90.23708185,-179.13440785,138.85249141,0
1.061087834,51.826104489,90.085500774,-179.15400396,133.9346764,0
1.0613492679,53.608683143,90.150689079,-179.1480625,122.94733567,0
1.0421983651,54.111027199,90.290093152,-179.2778581,122.15976278,0
1.0583373864,54.75964092,90.240831581,-179.31864695,119.22165842,0
1.0779869378,56.535041974,89.845304297,-179.26923281,110.10990885,0
1.095770955,59.805853716,89.846312288,-179.38826992,97.216985771,0
1.0604427514,59.447566607,90.07775067,-179.6145853,99.891123337,0
1.0584389902,59.000972446,90.081938692,-179.60342693,101.74078157,0
1.0524184061,58.578670565,90.078158663,-179.59421581,104.45903096,0
1.0653032996,58.490334106,89.757649009,-179.58118868,104.95026617,0
1.0622102312,59.74132128,89.670465141,-179.67975833,99.016517909,0
1.0340552504,59.952847524,89.943373958,-179.70536123,98.231424391,0
1.0368507794,61.087892047,89.99617373,-179.78982975,93.230169375,0
1.0510107093,62.92787504,89.704980682,-179.79601745,87.031253085,0
1.1143143979,62.648865382,88.539882494,-179.770031,87.275743474,0
1.0981241579,63.736493418,88.773778067,-179.78145528,84.599255096,0
1.1121352906,64.641913711,88.766809167,-179.77794314,84.221390212,0
1.0880854452,65.151063243,89.027996731,-179.7819597,83.692997866,0
1.0783725306,65.345101059,89.149758885,-179.79569285,83.511912111,0
1.0777145934,65.564380205,89.112481637,-179.78936298,83.09663611,0
1.0749790673,65.368062207,89.10405213,-179.76881629,83.648989583,0
1.0510640882,65.397401821,89.559601196,-179.6882574,84.019838875,0
1.047418075,65.632847404,89.62777395,-179.69924455,83.878561605,0
1.0474660271,65.500674962,89.644909193,-179.65153039,84.363227705,0
0.95955413248,158.5701946,125.6736479,174.98768475,50.775403384,1
0.96487827317,156.06694761,101.79698964,177.26238451,53.162596881,1
0.95065899041,155.16094862,99.659007732,177.61291786,54.319640983,1
0.95285862779,157.27867605,98.691830212,178.04876716,54.372315011,1
0.95482423754,158.36567038,99.144373813,178.59638193,54.184967199,1
0.95881388927,158.03216762,98.425091389,178.62653534,54.785378097,1
0.94367577864,156.08142196,97.309856703,178.32827526,55.783026871,1
0.96304559132,156.01241617,86.850869181,178.21541344,56.690372294,1
0.96664080536,156.60786599,82.925061581,178.20599877,56.663120629,1
0.96913222099,156.18286075,79.66700371,178.13237711,57.168762539,1
0.96824628727,156.26641279,77.011701367,178.03402223,57.35280505,1
0.98623494967,156.25364111,69.871867987,178.04683109,57.18375472,1
0.9847887575,157.07055116,68.944005108,178.02810885,56.723809134,1
0.99848803471,159.60727944,67.150044942,177.81733037,56.250352569,1
0.99049595482,160.78091041,69.28973273,177.83325783,55.599133999,1
0.99239897518,161.78193015,68.436175543,177.80775818,55.400828502,1
0.98217729219,163.21565507,81.343925379,177.68594267,54.89404916,1
0.9665634147,163.2801241,94.601373227,177.66366112,55.087856922,1
0.9656996136,162.46710816,99.880587178,177.71564052,54.918725204,1
0.96858956265,162.76378807,106.22009907,177.67945466,55.221139002,1
0.95108839066,162.89461252,118.51391593,177.57003089,54.387664934,1
0.95276533192,163.25832903,123.16621298,177.41867818,53.942362666,1
1.0074838581,164.34203497,96.233479912,177.44885856,53.301608766,1
1.0315577748,167.71649642,83.098471809,177.43614631,51.994320461,1
1.038269419,169.3911072,74.962640489,177.4645573,51.768561583,1
1.05142085,169.53588545,62.401909797,177.4165538,51.59905793,1
1.0467855912,169.72149258,58.341002631,177.43932726,51.840528497,1
1.0453461802,169.86398954,57.482771995,177.42096614,51.701891227,1
1.0384253346,169.78357957,56.533432311,177.35537657,51.875981415,1
1.0258755254,169.62730321,57.072181332,177.34127205,51.922231979,1
1.0131298473,169.29215175,55.582424076,177.34471941,51.824439202,1
1.0043190237,167.95819465,53.11073228,177.44126537,52.038735703,1
0.99701927115,167.92219386,53.707632087,177.42368105,52.312590161,1
0.99597077151,167.82912454,56.11437476,177.4411863,52.737801919,1
0.99235748041,167.20069317,58.896982929,177.53486255,53.016542534,1
0.98396194153,165.50219969,62.322913409,177.50728805,53.394592123,1
0.98274541291,163.41154313,65.537051514,177.47931989,54.045439931,1
0.98295109614,162.16378256,66.966336169,177.46249463,54.527564427,1
0.98262808683,161.59591201,67.549031002,177.44978916,54.763295662,1
0.97836476145,160.6967626,70.755272039,177.36506683,55.253519107,1
0.96645112214,160.52899179,78.076833034,177.34779116,55.567216593,1
0.95817264993,160.37492284,82.070939437,177.35056025,55.68414942,1
0.95996784285,159.83255533,83.398795912,177.31103567,56.033777164,1
0.96106695211,159.45969415,84.294223648,177.27396511,56.24156638,1
0.95870297989,156.42010497,85.226929576,177.14222556,57.49075033,1
0.95829453343,154.68571366,85.699484882,177.03572456,58.199732941,1
0.95265172334,154.10357585,87.74433436,176.68334162,58.245343015,1
0.94900974129,153.56443018,89.005886783,176.41178035,58.304663512,1
0.97200531353,150.37607107,88.96136613,176.39793348,57.904945515,1
0.98336065712,148.32272967,88.90052388,176.3807354,57.795251394,1
0.99070236961,143.61578576,91.813683847,176.37218906,58.462494986,1
0.99014765906,141.24183477,93.155479363,176.36352331,58.868756415,1
0.96648386599,134.27705237,94.020013205,176.61899133,61.894500723,1
0.95558143694,131.2583286,94.6291491,176.70695762,63.245544468,1
0.97373712179,126.19409866,94.008183837,176.71905155,64.043056857,1
0.9800604358,124.40410306,93.772544321,176.73491035,64.130351784,1
0.96170937599,116.14534427,96.743578067,176.09607416,66.48934887,1
0.98320778466,111.28688213,96.1731103,176.12664563,67.758473498,1
0.98777141076,109.20471776,96.027971249,176.0626586,68.201408806,1
0.99107120347,101.47377328,96.12196393,175.86899758,71.182897474,1
0.98452370999,99.882564086,96.865371099,175.69669961,70.712011437,1
0.95210572043,97.77695306,97.750556069,175.32287565,72.385443774,1
0.94448745559,95.501822741,97.963981892,175.14387414,73.621621263,1
0.93220515119,92.245090377,97.815343062,175.09380784,76.349467957,1
0.92563587346,91.411571651,97.862099664,175.06660254,76.641206368,1
0.90778061115,89.225472388,98.56115781,174.90241887,78.076207876,1
0.9018936315,88.34060966,98.875483528,174.80191082,78.457264107,1
0.91119870204,89.666321002,98.981573666,174.74611581,76.58859104,1
0.91737619707,90.59404111,99.073592084,174.68175166,75.34398128,1
0.91731227929,88.774057441,98.994920101,174.75760881,76.262121722,1
0.91762284846,88.332464695,98.879466374,174.8384927,76.397252261,1
0.8935166044,88.747004242,100.61033518,174.71220439,74.944644449,1
0.88106949625,89.104896992,101.64085389,174.59984231,74.122426984,1
0.89367670132,81.391349199,100.38124567,174.59512646,77.820770747,1
0.88687934867,80.678929599,100.28570852,174.62069563,77.871218298,1
0.90691231363,80.301452154,100.22829639,174.63905774,77.732365863,1
0.92178528049,79.463497103,100.02495445,174.62526769,78.275064086,1
0.91061922099,78.03017579,99.961131639,175.0049727,77.988635263,1
0.90379845808,76.801468658,99.78263432,174.87326427,77.948919055,1
